"GENE_NAME","Sumo","Diff","minLogP"
"ZNF574","PIAS1",NA,NA
"ZNF574","PIAS2",NA,NA
"ZNF574","PIAS3",NA,NA
"ZNF574","PIAS4",NA,NA
"ZNF574","ZMIZ2","0.52","0.27"
"ZNF574","ZNF451",NA,NA
"ZNF579","LAZSUL",NA,NA
"ZNF579","NSMCE2",NA,NA
"ZNF579","PIAS1",NA,NA
"ZNF579","PIAS2",NA,NA
"ZNF579","PIAS3",NA,NA
"ZNF579","PIAS4","6.5","18.54"
"ZNF579","ZMIZ2",NA,NA
"ZNF579","ZNF451",NA,NA
"ZNF587B","LAZSUL",NA,NA
"ZNF587B","NSMCE2",NA,NA
"ZNF587B","PIAS1",NA,NA
"ZNF587B","PIAS2",NA,NA
"ZNF587B","PIAS3",NA,NA
"ZNF587B","PIAS4",NA,NA
"ZNF587B","ZMIZ2","0.57","0.23"
"ZNF587B","ZNF451",NA,NA
"ZNF592","LAZSUL",NA,NA
"ZNF592","NSMCE2",NA,NA
"ZNF592","PIAS1",NA,NA
"ZNF592","PIAS2",NA,NA
"ZNF592","PIAS3",NA,NA
"ZNF592","PIAS4",NA,NA
"ZNF592","ZMIZ2","0.49","0.2"
"ZNF592","ZNF451",NA,NA
"ZNF608","LAZSUL",NA,NA
"ZNF608","NSMCE2",NA,NA
"ZNF608","PIAS1",NA,NA
"ZNF608","PIAS2",NA,NA
"ZNF608","PIAS3",NA,NA
"ZNF608","PIAS4",NA,NA
"ZNF608","ZMIZ2","0.67","0.3"
"ZNF608","ZNF451",NA,NA
"ZNF618","LAZSUL",NA,NA
"ZNF618","NSMCE2",NA,NA
"ZNF618","PIAS1",NA,NA
"ZNF618","PIAS2",NA,NA
"ZNF618","PIAS3",NA,NA
"ZNF618","PIAS4","5.77","5.09"
"ZNF618","ZMIZ2",NA,NA
"ZNF618","ZNF451",NA,NA
"ZNF638","LAZSUL",NA,NA
"ZNF638","NSMCE2",NA,NA
"ZNF638","PIAS1","5.62","5.63"
"ZNF638","PIAS2",NA,NA
"ZNF638","PIAS3",NA,NA
"ZNF638","PIAS4",NA,NA
"ZNF638","ZMIZ2",NA,NA
"ZNF638","ZNF451",NA,NA
"ZNF644","LAZSUL",NA,NA
"ZNF644","NSMCE2",NA,NA
"ZNF644","PIAS1",NA,NA
"ZNF644","PIAS2",NA,NA
"ZNF644","PIAS3",NA,NA
"ZNF644","PIAS4","4.15","5.73"
"ZNF644","ZMIZ2",NA,NA
"ZNF644","ZNF451",NA,NA
"ZNF646","LAZSUL",NA,NA
"ZNF646","NSMCE2",NA,NA
"ZNF646","PIAS1",NA,NA
"ZNF646","PIAS2",NA,NA
"ZNF646","PIAS3",NA,NA
"ZNF646","PIAS4",NA,NA
"ZNF646","ZMIZ2","1.37","0.72"
"ZNF646","ZNF451",NA,NA
"ZNF655","LAZSUL",NA,NA
"ZNF655","NSMCE2",NA,NA
"ZNF655","PIAS1",NA,NA
"ZNF655","PIAS2",NA,NA
"ZNF655","PIAS3",NA,NA
"ZNF655","PIAS4",NA,NA
"ZNF655","ZMIZ2","1.38","0.7"
"ZNF655","ZNF451",NA,NA
"ZNF697","LAZSUL",NA,NA
"ZNF697","NSMCE2",NA,NA
"ZNF697","PIAS1",NA,NA
"ZNF697","PIAS2",NA,NA
"ZNF697","PIAS3",NA,NA
"ZNF697","PIAS4",NA,NA
"ZNF697","ZMIZ2","1.02","0.55"
"ZNF697","ZNF451",NA,NA
"ZNF7","LAZSUL",NA,NA
"ZNF7","NSMCE2",NA,NA
"ZNF7","PIAS1",NA,NA
"ZNF7","PIAS2",NA,NA
"ZNF7","PIAS3",NA,NA
"ZNF7","PIAS4","3.45","2.8"
"ZNF7","ZMIZ2",NA,NA
"ZNF7","ZNF451",NA,NA
"ZNF711","LAZSUL",NA,NA
"ZNF711","NSMCE2",NA,NA
"ZNF711","PIAS1",NA,NA
"ZNF711","PIAS2",NA,NA
"ZNF711","PIAS3",NA,NA
"ZNF711","PIAS4",NA,NA
"ZNF711","ZMIZ2","0.48","0.22"
"ZNF711","ZNF451",NA,NA
"ZNF76","LAZSUL",NA,NA
"ZNF76","NSMCE2",NA,NA
"ZNF76","PIAS1",NA,NA
"ZNF76","PIAS2",NA,NA
"ZNF76","PIAS3",NA,NA
"ZNF76","PIAS4","5.42","14.19"
"ZNF76","ZMIZ2",NA,NA
"ZNF76","ZNF451",NA,NA
"ZNF775","LAZSUL",NA,NA
"ZNF775","NSMCE2",NA,NA
"ZNF775","PIAS1",NA,NA
"ZNF775","PIAS2",NA,NA
"ZNF775","PIAS3",NA,NA
"ZNF775","PIAS4","5.07","3.78"
"ZNF775","ZMIZ2",NA,NA
"ZNF775","ZNF451",NA,NA
"ZNF800","LAZSUL",NA,NA
"ZNF800","NSMCE2",NA,NA
"ZNF800","PIAS1",NA,NA
"ZNF800","PIAS2",NA,NA
"ZNF800","PIAS3",NA,NA
"ZNF800","PIAS4",NA,NA
"ZNF800","ZMIZ2","0.46","0.22"
"ZNF800","ZNF451",NA,NA
"ZNF808","LAZSUL",NA,NA
"ZNF808","NSMCE2",NA,NA
"ZNF808","PIAS1",NA,NA
"ZNF808","PIAS2",NA,NA
"ZNF808","PIAS3",NA,NA
"ZNF808","PIAS4",NA,NA
"ZNF808","ZMIZ2","1.29","0.82"
"ZNF808","ZNF451",NA,NA
"ZNF813","LAZSUL",NA,NA
"ZNF813","NSMCE2",NA,NA
"ZNF813","PIAS1",NA,NA
"ZNF813","PIAS2",NA,NA
"ZNF813","PIAS3",NA,NA
"ZNF813","PIAS4",NA,NA
"ZNF813","ZMIZ2","0.41","0.18"
"ZNF813","ZNF451",NA,NA
"ZNF827","LAZSUL",NA,NA
"ZNF827","NSMCE2","6.3","3.21"
"ZNF827","PIAS1",NA,NA
"ZNF827","PIAS2",NA,NA
"ZNF827","PIAS3",NA,NA
"ZNF827","PIAS4","7.74","5.13"
"ZNF827","ZMIZ2",NA,NA
"ZNF827","ZNF451",NA,NA
"ZNF836","LAZSUL",NA,NA
"ZNF836","NSMCE2",NA,NA
"ZNF836","PIAS1",NA,NA
"ZNF836","PIAS2",NA,NA
"ZNF836","PIAS3",NA,NA
"ZNF836","PIAS4",NA,NA
"ZNF836","ZMIZ2","1.75","0.88"
"ZNF836","ZNF451",NA,NA
"ZNF845","LAZSUL",NA,NA
"ZNF845","NSMCE2","3.25","2.85"
"ZNF845","PIAS1",NA,NA
"ZNF845","PIAS2",NA,NA
"ZNF845","PIAS3",NA,NA
"ZNF845","PIAS4",NA,NA
"ZNF845","ZMIZ2","2.43","1.97"
"ZNF845","ZNF451",NA,NA
"ZNF92","LAZSUL",NA,NA
"ZNF92","NSMCE2",NA,NA
"ZNF92","PIAS1",NA,NA
"ZNF92","PIAS2",NA,NA
"ZNF92","PIAS3",NA,NA
"ZNF92","PIAS4","6.03","10.91"
"ZNF92","ZMIZ2",NA,NA
"ZNF92","ZNF451",NA,NA
"ZNFN1A2;IKZF2","LAZSUL",NA,NA
"ZNFN1A2;IKZF2","NSMCE2","4.9","6.26"
"ZNFN1A2;IKZF2","PIAS1",NA,NA
"ZNFN1A2;IKZF2","PIAS2",NA,NA
"ZNFN1A2;IKZF2","PIAS3",NA,NA
"ZNFN1A2;IKZF2","PIAS4",NA,NA
"ZNFN1A2;IKZF2","ZMIZ2",NA,NA
"ZNFN1A2;IKZF2","ZNF451",NA,NA
"ZNHIT6","LAZSUL",NA,NA
"ZNHIT6","NSMCE2","5.86","3.21"
"ZNHIT6","PIAS1",NA,NA
"ZNHIT6","PIAS2",NA,NA
"ZNHIT6","PIAS3",NA,NA
"ZNHIT6","PIAS4","6.98","4.76"
"ZNHIT6","ZMIZ2",NA,NA
"ZNHIT6","ZNF451",NA,NA
"ZSCAN2","LAZSUL",NA,NA
"ZSCAN2","NSMCE2",NA,NA
"ZSCAN2","PIAS1",NA,NA
"ZSCAN2","PIAS2",NA,NA
"ZSCAN2","PIAS3",NA,NA
"ZSCAN2","PIAS4",NA,NA
"ZSCAN2","ZMIZ2","1.65","0.91"
"ZSCAN2","ZNF451",NA,NA
"ZSCAN21","LAZSUL","2.95","2.81"
"ZSCAN21","NSMCE2",NA,NA
"ZSCAN21","PIAS1",NA,NA
"ZSCAN21","PIAS2",NA,NA
"ZSCAN21","PIAS3",NA,NA
"ZSCAN21","PIAS4",NA,NA
"ZSCAN21","ZMIZ2",NA,NA
"ZSCAN21","ZNF451",NA,NA
"ZSCAN31","LAZSUL",NA,NA
"ZSCAN31","NSMCE2",NA,NA
"ZSCAN31","PIAS1",NA,NA
"ZSCAN31","PIAS2",NA,NA
"ZSCAN31","PIAS3",NA,NA
"ZSCAN31","PIAS4","5.77","4.99"
"ZSCAN31","ZMIZ2",NA,NA
"ZSCAN31","ZNF451",NA,NA
"ZXDB;ZXDA","LAZSUL",NA,NA
"ZXDB;ZXDA","NSMCE2",NA,NA
"ZXDB;ZXDA","PIAS1",NA,NA
"ZXDB;ZXDA","PIAS2",NA,NA
"ZXDB;ZXDA","PIAS3",NA,NA
"ZXDB;ZXDA","PIAS4","4.49","14.61"
"ZXDB;ZXDA","ZMIZ2",NA,NA
"ZXDB;ZXDA","ZNF451",NA,NA
"ZXDC","LAZSUL",NA,NA
"ZXDC","NSMCE2",NA,NA
"ZXDC","PIAS1",NA,NA
"ZXDC","PIAS2",NA,NA
"ZXDC","PIAS3",NA,NA
"ZXDC","PIAS4","7.02","7.41"
"ZXDC","ZMIZ2",NA,NA
"ZXDC","ZNF451",NA,NA
