"GENE_NAME","Sumo","Diff","minLogP"
"PHGDH","PIAS4",NA,NA
"PHGDH","ZMIZ2",NA,NA
"PHGDH","ZNF451",NA,NA
"PHKB","LAZSUL",NA,NA
"PHKB","NSMCE2",NA,NA
"PHKB","PIAS1",NA,NA
"PHKB","PIAS2",NA,NA
"PHKB","PIAS3",NA,NA
"PHKB","PIAS4",NA,NA
"PHKB","ZMIZ2","2.61","2.8"
"PHKB","ZNF451",NA,NA
"PIAS1","LAZSUL",NA,NA
"PIAS1","NSMCE2",NA,NA
"PIAS1","PIAS1","6.15","3"
"PIAS1","PIAS2",NA,NA
"PIAS1","PIAS3",NA,NA
"PIAS1","PIAS4",NA,NA
"PIAS1","ZMIZ2",NA,NA
"PIAS1","ZNF451",NA,NA
"PIAS2","LAZSUL",NA,NA
"PIAS2","NSMCE2",NA,NA
"PIAS2","PIAS1",NA,NA
"PIAS2","PIAS2","9.34","5.04"
"PIAS2","PIAS3",NA,NA
"PIAS2","PIAS4",NA,NA
"PIAS2","ZMIZ2",NA,NA
"PIAS2","ZNF451",NA,NA
"PIAS3","LAZSUL",NA,NA
"PIAS3","NSMCE2",NA,NA
"PIAS3","PIAS1",NA,NA
"PIAS3","PIAS2",NA,NA
"PIAS3","PIAS3","8.91","4.7"
"PIAS3","PIAS4",NA,NA
"PIAS3","ZMIZ2",NA,NA
"PIAS3","ZNF451",NA,NA
"PIAS4","LAZSUL",NA,NA
"PIAS4","NSMCE2",NA,NA
"PIAS4","PIAS1",NA,NA
"PIAS4","PIAS2",NA,NA
"PIAS4","PIAS3",NA,NA
"PIAS4","PIAS4","16.8","10.75"
"PIAS4","ZMIZ2",NA,NA
"PIAS4","ZNF451",NA,NA
"PICALM","LAZSUL",NA,NA
"PICALM","NSMCE2",NA,NA
"PICALM","PIAS1",NA,NA
"PICALM","PIAS2",NA,NA
"PICALM","PIAS3",NA,NA
"PICALM","PIAS4",NA,NA
"PICALM","ZMIZ2","2.14","4.7"
"PICALM","ZNF451",NA,NA
"PIGK","LAZSUL",NA,NA
"PIGK","NSMCE2",NA,NA
"PIGK","PIAS1",NA,NA
"PIGK","PIAS2",NA,NA
"PIGK","PIAS3",NA,NA
"PIGK","PIAS4",NA,NA
"PIGK","ZMIZ2","0.96","3.05"
"PIGK","ZNF451",NA,NA
"PIGU","LAZSUL",NA,NA
"PIGU","NSMCE2",NA,NA
"PIGU","PIAS1",NA,NA
"PIGU","PIAS2",NA,NA
"PIGU","PIAS3",NA,NA
"PIGU","PIAS4",NA,NA
"PIGU","ZMIZ2","2","2.37"
"PIGU","ZNF451",NA,NA
"PISD","LAZSUL",NA,NA
"PISD","NSMCE2",NA,NA
"PISD","PIAS1",NA,NA
"PISD","PIAS2",NA,NA
"PISD","PIAS3",NA,NA
"PISD","PIAS4",NA,NA
"PISD","ZMIZ2","2.42","3.6"
"PISD","ZNF451",NA,NA
"PKM","LAZSUL",NA,NA
"PKM","NSMCE2",NA,NA
"PKM","PIAS1","3.91","3.1"
"PKM","PIAS2",NA,NA
"PKM","PIAS3",NA,NA
"PKM","PIAS4",NA,NA
"PKM","ZMIZ2",NA,NA
"PKM","ZNF451",NA,NA
"PKMYT1","LAZSUL",NA,NA
"PKMYT1","NSMCE2",NA,NA
"PKMYT1","PIAS1",NA,NA
"PKMYT1","PIAS2",NA,NA
"PKMYT1","PIAS3",NA,NA
"PKMYT1","PIAS4","1.15","3.44"
"PKMYT1","ZMIZ2",NA,NA
"PKMYT1","ZNF451",NA,NA
"PLEC","LAZSUL",NA,NA
"PLEC","NSMCE2",NA,NA
"PLEC","PIAS1","1.1","5.83"
"PLEC","PIAS2",NA,NA
"PLEC","PIAS3",NA,NA
"PLEC","PIAS4",NA,NA
"PLEC","ZMIZ2",NA,NA
"PLEC","ZNF451",NA,NA
"PLEK2","LAZSUL",NA,NA
"PLEK2","NSMCE2",NA,NA
"PLEK2","PIAS1",NA,NA
"PLEK2","PIAS2",NA,NA
"PLEK2","PIAS3",NA,NA
"PLEK2","PIAS4","5.66","14.47"
"PLEK2","ZMIZ2",NA,NA
"PLEK2","ZNF451",NA,NA
"PLIN3","LAZSUL",NA,NA
"PLIN3","NSMCE2",NA,NA
"PLIN3","PIAS1","3.88","12.47"
"PLIN3","PIAS2",NA,NA
"PLIN3","PIAS3",NA,NA
"PLIN3","PIAS4",NA,NA
"PLIN3","ZMIZ2",NA,NA
"PLIN3","ZNF451",NA,NA
"PML","LAZSUL",NA,NA
"PML","NSMCE2","4.47","5.95"
"PML","PIAS1",NA,NA
"PML","PIAS2",NA,NA
"PML","PIAS3",NA,NA
"PML","PIAS4",NA,NA
"PML","ZMIZ2",NA,NA
"PML","ZNF451",NA,NA
"PML-11","LAZSUL",NA,NA
"PML-11","NSMCE2","4.67","12.83"
"PML-11","PIAS1",NA,NA
"PML-11","PIAS2",NA,NA
"PML-11","PIAS3",NA,NA
"PML-11","PIAS4",NA,NA
"PML-11","ZMIZ2",NA,NA
"PML-11","ZNF451",NA,NA
"PNN","LAZSUL",NA,NA
"PNN","NSMCE2",NA,NA
"PNN","PIAS1",NA,NA
"PNN","PIAS2",NA,NA
"PNN","PIAS3",NA,NA
"PNN","PIAS4",NA,NA
"PNN","ZMIZ2","3","2.63"
"PNN","ZNF451",NA,NA
"PNPT1","LAZSUL",NA,NA
"PNPT1","NSMCE2",NA,NA
"PNPT1","PIAS1","4.92","14.04"
"PNPT1","PIAS2",NA,NA
"PNPT1","PIAS3",NA,NA
"PNPT1","PIAS4",NA,NA
"PNPT1","ZMIZ2",NA,NA
"PNPT1","ZNF451",NA,NA
"POFUT1","LAZSUL",NA,NA
"POFUT1","NSMCE2",NA,NA
"POFUT1","PIAS1",NA,NA
"POFUT1","PIAS2",NA,NA
"POFUT1","PIAS3","3.07","4.35"
"POFUT1","PIAS4",NA,NA
"POFUT1","ZMIZ2",NA,NA
"POFUT1","ZNF451",NA,NA
"POGK","LAZSUL",NA,NA
"POGK","NSMCE2",NA,NA
"POGK","PIAS1",NA,NA
"POGK","PIAS2",NA,NA
"POGK","PIAS3",NA,NA
"POGK","PIAS4","5.63","15.7"
"POGK","ZMIZ2",NA,NA
"POGK","ZNF451",NA,NA
"POLD1","LAZSUL",NA,NA
"POLD1","NSMCE2",NA,NA
"POLD1","PIAS1",NA,NA
"POLD1","PIAS2",NA,NA
"POLD1","PIAS3",NA,NA
"POLD1","PIAS4","5.58","9.05"
"POLD1","ZMIZ2",NA,NA
"POLD1","ZNF451",NA,NA
"POLR2A","LAZSUL",NA,NA
"POLR2A","NSMCE2",NA,NA
"POLR2A","PIAS1","2.57","5.85"
"POLR2A","PIAS2",NA,NA
"POLR2A","PIAS3",NA,NA
"POLR2A","PIAS4",NA,NA
"POLR2A","ZMIZ2",NA,NA
"POLR2A","ZNF451",NA,NA
"POLR2C","LAZSUL",NA,NA
"POLR2C","NSMCE2",NA,NA
"POLR2C","PIAS1",NA,NA
"POLR2C","PIAS2",NA,NA
"POLR2C","PIAS3",NA,NA
"POLR2C","PIAS4","4.66","6.79"
"POLR2C","ZMIZ2",NA,NA
"POLR2C","ZNF451",NA,NA
"POLR3D","LAZSUL",NA,NA
"POLR3D","NSMCE2",NA,NA
"POLR3D","PIAS1",NA,NA
"POLR3D","PIAS2",NA,NA
"POLR3D","PIAS3",NA,NA
"POLR3D","PIAS4","7.06","6.12"
"POLR3D","ZMIZ2",NA,NA
"POLR3D","ZNF451",NA,NA
"POMGNT1","LAZSUL",NA,NA
"POMGNT1","NSMCE2",NA,NA
"POMGNT1","PIAS1",NA,NA
"POMGNT1","PIAS2",NA,NA
"POMGNT1","PIAS3",NA,NA
"POMGNT1","PIAS4",NA,NA
"POMGNT1","ZMIZ2","1.82","3.96"
"POMGNT1","ZNF451",NA,NA
"POU4F2","LAZSUL","2.77","6.62"
"POU4F2","NSMCE2",NA,NA
"POU4F2","PIAS1",NA,NA
"POU4F2","PIAS2",NA,NA
"POU4F2","PIAS3",NA,NA
"POU4F2","PIAS4",NA,NA
"POU4F2","ZMIZ2",NA,NA
"POU4F2","ZNF451",NA,NA
"PPAP2A","LAZSUL",NA,NA
"PPAP2A","NSMCE2","2.88","5.03"
"PPAP2A","PIAS1",NA,NA
"PPAP2A","PIAS2",NA,NA
"PPAP2A","PIAS3",NA,NA
"PPAP2A","PIAS4",NA,NA
"PPAP2A","ZMIZ2",NA,NA
"PPAP2A","ZNF451",NA,NA
"PPIB","LAZSUL",NA,NA
"PPIB","NSMCE2",NA,NA
"PPIB","PIAS1","4.9","2.54"
"PPIB","PIAS2",NA,NA
"PPIB","PIAS3",NA,NA
"PPIB","PIAS4",NA,NA
"PPIB","ZMIZ2",NA,NA
"PPIB","ZNF451",NA,NA
"PPIL2","LAZSUL",NA,NA
"PPIL2","NSMCE2",NA,NA
"PPIL2","PIAS1",NA,NA
"PPIL2","PIAS2",NA,NA
"PPIL2","PIAS3",NA,NA
"PPIL2","PIAS4","4.46","14.71"
"PPIL2","ZMIZ2",NA,NA
"PPIL2","ZNF451",NA,NA
"PPP2R1B","LAZSUL",NA,NA
"PPP2R1B","NSMCE2",NA,NA
"PPP2R1B","PIAS1",NA,NA
"PPP2R1B","PIAS2",NA,NA
"PPP2R1B","PIAS3",NA,NA
"PPP2R1B","PIAS4","3.51","7.82"
"PPP2R1B","ZMIZ2",NA,NA
"PPP2R1B","ZNF451",NA,NA
"PPP2R4;DKFZp781M17165","LAZSUL",NA,NA
"PPP2R4;DKFZp781M17165","NSMCE2",NA,NA
"PPP2R4;DKFZp781M17165","PIAS1",NA,NA
"PPP2R4;DKFZp781M17165","PIAS2","3.13","4.45"
"PPP2R4;DKFZp781M17165","PIAS3",NA,NA
"PPP2R4;DKFZp781M17165","PIAS4",NA,NA
"PPP2R4;DKFZp781M17165","ZMIZ2",NA,NA
"PPP2R4;DKFZp781M17165","ZNF451",NA,NA
"PPP2R5E","LAZSUL",NA,NA
"PPP2R5E","NSMCE2",NA,NA
"PPP2R5E","PIAS1",NA,NA
"PPP2R5E","PIAS2",NA,NA
"PPP2R5E","PIAS3",NA,NA
"PPP2R5E","PIAS4","0.98","4.58"
"PPP2R5E","ZMIZ2",NA,NA
"PPP2R5E","ZNF451",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","LAZSUL",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","NSMCE2",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","PIAS1",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","PIAS2",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","PIAS3",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","PIAS4","2.58","2.63"
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","ZMIZ2",NA,NA
"PRAMEF2;PRAMEF1;PRAMEF14;PRAMEF13","ZNF451",NA,NA
"PRPF6","LAZSUL",NA,NA
"PRPF6","NSMCE2",NA,NA
"PRPF6","PIAS1","3.57","4.07"
"PRPF6","PIAS2",NA,NA
"PRPF6","PIAS3",NA,NA
"PRPF6","PIAS4",NA,NA
"PRPF6","ZMIZ2",NA,NA
"PRPF6","ZNF451",NA,NA
"PRSS3","LAZSUL",NA,NA
"PRSS3","NSMCE2",NA,NA
"PRSS3","PIAS1",NA,NA
"PRSS3","PIAS2",NA,NA
"PRSS3","PIAS3",NA,NA
"PRSS3","PIAS4",NA,NA
"PRSS3","ZMIZ2","4.13","4.14"
"PRSS3","ZNF451",NA,NA
"PSEN1","LAZSUL",NA,NA
"PSEN1","NSMCE2",NA,NA
"PSEN1","PIAS1",NA,NA
"PSEN1","PIAS2",NA,NA
"PSEN1","PIAS3",NA,NA
"PSEN1","PIAS4",NA,NA
"PSEN1","ZMIZ2","3.09","3.17"
"PSEN1","ZNF451",NA,NA
"PSMA3","LAZSUL",NA,NA
"PSMA3","NSMCE2",NA,NA
"PSMA3","PIAS1",NA,NA
"PSMA3","PIAS2",NA,NA
"PSMA3","PIAS3",NA,NA
"PSMA3","PIAS4","5.24","8.61"
"PSMA3","ZMIZ2",NA,NA
"PSMA3","ZNF451",NA,NA
"PSMA5","LAZSUL",NA,NA
"PSMA5","NSMCE2",NA,NA
"PSMA5","PIAS1",NA,NA
"PSMA5","PIAS2",NA,NA
"PSMA5","PIAS3",NA,NA
"PSMA5","PIAS4","5.5","5.55"
"PSMA5","ZMIZ2",NA,NA
"PSMA5","ZNF451",NA,NA
"PSMC1","LAZSUL",NA,NA
"PSMC1","NSMCE2",NA,NA
"PSMC1","PIAS1",NA,NA
"PSMC1","PIAS2",NA,NA
"PSMC1","PIAS3",NA,NA
"PSMC1","PIAS4","2.35","3.23"
"PSMC1","ZMIZ2",NA,NA
"PSMC1","ZNF451",NA,NA
"PSMC2","LAZSUL",NA,NA
"PSMC2","NSMCE2",NA,NA
"PSMC2","PIAS1","3.24","4"
"PSMC2","PIAS2",NA,NA
"PSMC2","PIAS3",NA,NA
"PSMC2","PIAS4",NA,NA
"PSMC2","ZMIZ2",NA,NA
"PSMC2","ZNF451",NA,NA
"PSMC3","LAZSUL",NA,NA
"PSMC3","NSMCE2","2.48","3.26"
"PSMC3","PIAS1",NA,NA
"PSMC3","PIAS2",NA,NA
"PSMC3","PIAS3",NA,NA
"PSMC3","PIAS4",NA,NA
"PSMC3","ZMIZ2",NA,NA
"PSMC3","ZNF451",NA,NA
"PSMC5","LAZSUL",NA,NA
"PSMC5","NSMCE2",NA,NA
"PSMC5","PIAS1",NA,NA
"PSMC5","PIAS2",NA,NA
"PSMC5","PIAS3",NA,NA
"PSMC5","PIAS4","2.36","5.12"
"PSMC5","ZMIZ2",NA,NA
"PSMC5","ZNF451",NA,NA
"PSMD12","LAZSUL",NA,NA
"PSMD12","NSMCE2","2.53","7.59"
"PSMD12","PIAS1",NA,NA
"PSMD12","PIAS2",NA,NA
"PSMD12","PIAS3",NA,NA
"PSMD12","PIAS4",NA,NA
"PSMD12","ZMIZ2",NA,NA
"PSMD12","ZNF451",NA,NA
"PSMD7","LAZSUL",NA,NA
"PSMD7","NSMCE2",NA,NA
"PSMD7","PIAS1",NA,NA
"PSMD7","PIAS2",NA,NA
"PSMD7","PIAS3",NA,NA
"PSMD7","PIAS4",NA,NA
"PSMD7","ZMIZ2","2.87","4.43"
"PSMD7","ZNF451",NA,NA
"PSMD8","LAZSUL",NA,NA
"PSMD8","NSMCE2",NA,NA
"PSMD8","PIAS1",NA,NA
"PSMD8","PIAS2",NA,NA
"PSMD8","PIAS3",NA,NA
"PSMD8","PIAS4",NA,NA
"PSMD8","ZMIZ2","3.02","8.21"
"PSMD8","ZNF451",NA,NA
"PSME2","LAZSUL",NA,NA
"PSME2","NSMCE2",NA,NA
"PSME2","PIAS1",NA,NA
"PSME2","PIAS2",NA,NA
"PSME2","PIAS3",NA,NA
"PSME2","PIAS4",NA,NA
"PSME2","ZMIZ2","1.93","4.17"
"PSME2","ZNF451",NA,NA
"PTDSS1","LAZSUL",NA,NA
"PTDSS1","NSMCE2",NA,NA
"PTDSS1","PIAS1",NA,NA
"PTDSS1","PIAS2",NA,NA
"PTDSS1","PIAS3",NA,NA
"PTDSS1","PIAS4",NA,NA
"PTDSS1","ZMIZ2","3.72","2.32"
"PTDSS1","ZNF451",NA,NA
"PTMS","LAZSUL",NA,NA
"PTMS","NSMCE2",NA,NA
"PTMS","PIAS1","9.06","20.74"
"PTMS","PIAS2",NA,NA
"PTMS","PIAS3",NA,NA
"PTMS","PIAS4",NA,NA
"PTMS","ZMIZ2",NA,NA
"PTMS","ZNF451",NA,NA
"PTRF","LAZSUL",NA,NA
"PTRF","NSMCE2","4.51","6.58"
"PTRF","PIAS1",NA,NA
"PTRF","PIAS2",NA,NA
"PTRF","PIAS3",NA,NA
"PTRF","PIAS4",NA,NA
"PTRF","ZMIZ2",NA,NA
"PTRF","ZNF451",NA,NA
"PTRHD1","LAZSUL",NA,NA
"PTRHD1","NSMCE2",NA,NA
"PTRHD1","PIAS1",NA,NA
"PTRHD1","PIAS2",NA,NA
"PTRHD1","PIAS3","2.07","4.6"
"PTRHD1","PIAS4",NA,NA
"PTRHD1","ZMIZ2",NA,NA
"PTRHD1","ZNF451",NA,NA
"PTTG1IP","LAZSUL","4.36","4.77"
"PTTG1IP","NSMCE2",NA,NA
"PTTG1IP","PIAS1",NA,NA
"PTTG1IP","PIAS2",NA,NA
"PTTG1IP","PIAS3",NA,NA
"PTTG1IP","PIAS4",NA,NA
"PTTG1IP","ZMIZ2",NA,NA
"PTTG1IP","ZNF451",NA,NA
"PUF60","LAZSUL",NA,NA
"PUF60","NSMCE2",NA,NA
"PUF60","PIAS1","2.8","3.52"
"PUF60","PIAS2",NA,NA
"PUF60","PIAS3",NA,NA
"PUF60","PIAS4",NA,NA
"PUF60","ZMIZ2",NA,NA
"PUF60","ZNF451",NA,NA
"PYCR1","LAZSUL",NA,NA
"PYCR1","NSMCE2",NA,NA
"PYCR1","PIAS1","4.52","3.86"
"PYCR1","PIAS2",NA,NA
"PYCR1","PIAS3",NA,NA
"PYCR1","PIAS4",NA,NA
"PYCR1","ZMIZ2",NA,NA
"PYCR1","ZNF451",NA,NA
"PYCR2","LAZSUL",NA,NA
"PYCR2","NSMCE2",NA,NA
"PYCR2","PIAS1","3.27","9.25"
"PYCR2","PIAS2",NA,NA
"PYCR2","PIAS3",NA,NA
"PYCR2","PIAS4",NA,NA
"PYCR2","ZMIZ2",NA,NA
"PYCR2","ZNF451",NA,NA
"QRICH1","LAZSUL",NA,NA
"QRICH1","NSMCE2",NA,NA
"QRICH1","PIAS1",NA,NA
"QRICH1","PIAS2",NA,NA
"QRICH1","PIAS3",NA,NA
"QRICH1","PIAS4","3.24","7.52"
"QRICH1","ZMIZ2",NA,NA
"QRICH1","ZNF451",NA,NA
"RAB10","LAZSUL",NA,NA
"RAB10","NSMCE2",NA,NA
"RAB10","PIAS1",NA,NA
"RAB10","PIAS2",NA,NA
"RAB10","PIAS3",NA,NA
"RAB10","PIAS4",NA,NA
"RAB10","ZMIZ2","0.67","4.76"
"RAB10","ZNF451",NA,NA
"RAB1B","LAZSUL",NA,NA
"RAB1B","NSMCE2",NA,NA
"RAB1B","PIAS1",NA,NA
"RAB1B","PIAS2",NA,NA
"RAB1B","PIAS3",NA,NA
"RAB1B","PIAS4","0.91","4.42"
"RAB1B","ZMIZ2",NA,NA
"RAB1B","ZNF451",NA,NA
"RAB39B","LAZSUL",NA,NA
"RAB39B","NSMCE2","2.58","3.88"
"RAB39B","PIAS1",NA,NA
"RAB39B","PIAS2",NA,NA
"RAB39B","PIAS3",NA,NA
"RAB39B","PIAS4",NA,NA
"RAB39B","ZMIZ2",NA,NA
"RAB39B","ZNF451",NA,NA
"RAB6A","LAZSUL",NA,NA
"RAB6A","NSMCE2",NA,NA
"RAB6A","PIAS1","1.26","3.43"
"RAB6A","PIAS2",NA,NA
"RAB6A","PIAS3",NA,NA
"RAB6A","PIAS4",NA,NA
"RAB6A","ZMIZ2",NA,NA
"RAB6A","ZNF451",NA,NA
"RAB7A","LAZSUL",NA,NA
"RAB7A","NSMCE2",NA,NA
"RAB7A","PIAS1","0.91","4.68"
"RAB7A","PIAS2",NA,NA
"RAB7A","PIAS3",NA,NA
"RAB7A","PIAS4",NA,NA
"RAB7A","ZMIZ2",NA,NA
"RAB7A","ZNF451",NA,NA
"RABGAP1","LAZSUL",NA,NA
"RABGAP1","NSMCE2",NA,NA
"RABGAP1","PIAS1",NA,NA
"RABGAP1","PIAS2",NA,NA
"RABGAP1","PIAS3",NA,NA
"RABGAP1","PIAS4",NA,NA
"RABGAP1","ZMIZ2","2.77","2.76"
"RABGAP1","ZNF451",NA,NA
"RAD18","LAZSUL",NA,NA
"RAD18","NSMCE2","8.03","7.27"
"RAD18","PIAS1",NA,NA
"RAD18","PIAS2",NA,NA
"RAD18","PIAS3",NA,NA
"RAD18","PIAS4",NA,NA
"RAD18","ZMIZ2",NA,NA
"RAD18","ZNF451",NA,NA
"RAD50","LAZSUL",NA,NA
"RAD50","NSMCE2",NA,NA
"RAD50","PIAS1","2.85","2.74"
"RAD50","PIAS2",NA,NA
"RAD50","PIAS3",NA,NA
"RAD50","PIAS4",NA,NA
"RAD50","ZMIZ2",NA,NA
"RAD50","ZNF451",NA,NA
"RAD51C","LAZSUL",NA,NA
"RAD51C","NSMCE2",NA,NA
"RAD51C","PIAS1",NA,NA
"RAD51C","PIAS2",NA,NA
"RAD51C","PIAS3",NA,NA
"RAD51C","PIAS4","6.5","19.15"
"RAD51C","ZMIZ2",NA,NA
"RAD51C","ZNF451",NA,NA
"RAD54L2","LAZSUL",NA,NA
"RAD54L2","NSMCE2","5.15","5.08"
"RAD54L2","PIAS1",NA,NA
"RAD54L2","PIAS2",NA,NA
"RAD54L2","PIAS3",NA,NA
"RAD54L2","PIAS4","4.29","3.36"
"RAD54L2","ZMIZ2",NA,NA
"RAD54L2","ZNF451",NA,NA
"RALA","LAZSUL",NA,NA
"RALA","NSMCE2",NA,NA
"RALA","PIAS1","3.22","3.39"
"RALA","PIAS2",NA,NA
"RALA","PIAS3",NA,NA
"RALA","PIAS4",NA,NA
"RALA","ZMIZ2",NA,NA
"RALA","ZNF451",NA,NA
"RAN","LAZSUL",NA,NA
"RAN","NSMCE2",NA,NA
"RAN","PIAS1","4.76","3.07"
"RAN","PIAS2",NA,NA
"RAN","PIAS3",NA,NA
"RAN","PIAS4",NA,NA
"RAN","ZMIZ2",NA,NA
"RAN","ZNF451",NA,NA
"RANBP2","LAZSUL",NA,NA
"RANBP2","NSMCE2",NA,NA
"RANBP2","PIAS1","1.78","4.18"
"RANBP2","PIAS2",NA,NA
"RANBP2","PIAS3",NA,NA
"RANBP2","PIAS4",NA,NA
"RANBP2","ZMIZ2",NA,NA
"RANBP2","ZNF451",NA,NA
"RANGAP1","LAZSUL",NA,NA
"RANGAP1","NSMCE2",NA,NA
"RANGAP1","PIAS1",NA,NA
"RANGAP1","PIAS2",NA,NA
"RANGAP1","PIAS3",NA,NA
"RANGAP1","PIAS4","3.55","2.51"
"RANGAP1","ZMIZ2",NA,NA
"RANGAP1","ZNF451",NA,NA
"RBAK","LAZSUL",NA,NA
"RBAK","NSMCE2",NA,NA
"RBAK","PIAS1",NA,NA
"RBAK","PIAS2",NA,NA
"RBAK","PIAS3",NA,NA
"RBAK","PIAS4","4.06","3.65"
"RBAK","ZMIZ2",NA,NA
"RBAK","ZNF451",NA,NA
"RBBP6","LAZSUL",NA,NA
"RBBP6","NSMCE2",NA,NA
"RBBP6","PIAS1","3.37","4.79"
"RBBP6","PIAS2",NA,NA
"RBBP6","PIAS3",NA,NA
"RBBP6","PIAS4",NA,NA
"RBBP6","ZMIZ2",NA,NA
"RBBP6","ZNF451",NA,NA
"RBBP8","LAZSUL",NA,NA
"RBBP8","NSMCE2",NA,NA
"RBBP8","PIAS1",NA,NA
"RBBP8","PIAS2",NA,NA
"RBBP8","PIAS3",NA,NA
"RBBP8","PIAS4","1.64","3.16"
"RBBP8","ZMIZ2",NA,NA
"RBBP8","ZNF451",NA,NA
"RBM14","LAZSUL",NA,NA
"RBM14","NSMCE2",NA,NA
"RBM14","PIAS1","4.4","9.36"
"RBM14","PIAS2",NA,NA
"RBM14","PIAS3",NA,NA
"RBM14","PIAS4",NA,NA
"RBM14","ZMIZ2",NA,NA
"RBM14","ZNF451",NA,NA
"RBM25","LAZSUL",NA,NA
"RBM25","NSMCE2","4","3.09"
"RBM25","PIAS1",NA,NA
"RBM25","PIAS2",NA,NA
"RBM25","PIAS3",NA,NA
"RBM25","PIAS4",NA,NA
"RBM25","ZMIZ2",NA,NA
"RBM25","ZNF451",NA,NA
"RBM33","LAZSUL",NA,NA
"RBM33","NSMCE2",NA,NA
"RBM33","PIAS1",NA,NA
"RBM33","PIAS2",NA,NA
"RBM33","PIAS3",NA,NA
"RBM33","PIAS4",NA,NA
"RBM33","ZMIZ2","2.78","6.64"
"RBM33","ZNF451",NA,NA
"RBM6","LAZSUL",NA,NA
"RBM6","NSMCE2",NA,NA
"RBM6","PIAS1",NA,NA
"RBM6","PIAS2",NA,NA
"RBM6","PIAS3",NA,NA
"RBM6","PIAS4","3","6.87"
"RBM6","ZMIZ2",NA,NA
"RBM6","ZNF451",NA,NA
"RCC1","LAZSUL",NA,NA
"RCC1","NSMCE2",NA,NA
"RCC1","PIAS1","3.96","4.26"
"RCC1","PIAS2",NA,NA
"RCC1","PIAS3",NA,NA
"RCC1","PIAS4",NA,NA
"RCC1","ZMIZ2",NA,NA
"RCC1","ZNF451",NA,NA
"RDH10","LAZSUL",NA,NA
"RDH10","NSMCE2","2.51","3.21"
"RDH10","PIAS1",NA,NA
"RDH10","PIAS2",NA,NA
"RDH10","PIAS3",NA,NA
"RDH10","PIAS4",NA,NA
"RDH10","ZMIZ2",NA,NA
"RDH10","ZNF451",NA,NA
"RDX","LAZSUL",NA,NA
"RDX","NSMCE2",NA,NA
"RDX","PIAS1","4.15","10.21"
"RDX","PIAS2",NA,NA
"RDX","PIAS3",NA,NA
"RDX","PIAS4",NA,NA
"RDX","ZMIZ2",NA,NA
"RDX","ZNF451",NA,NA
"RECQL4","LAZSUL",NA,NA
"RECQL4","NSMCE2",NA,NA
"RECQL4","PIAS1",NA,NA
"RECQL4","PIAS2",NA,NA
"RECQL4","PIAS3",NA,NA
"RECQL4","PIAS4","2.84","2.68"
"RECQL4","ZMIZ2",NA,NA
"RECQL4","ZNF451",NA,NA
"REEP5","LAZSUL","1.75","10.35"
"REEP5","NSMCE2",NA,NA
"REEP5","PIAS1",NA,NA
"REEP5","PIAS2",NA,NA
"REEP5","PIAS3",NA,NA
"REEP5","PIAS4",NA,NA
"REEP5","ZMIZ2",NA,NA
"REEP5","ZNF451",NA,NA
"RFC1","LAZSUL",NA,NA
"RFC1","NSMCE2",NA,NA
"RFC1","PIAS1",NA,NA
"RFC1","PIAS2",NA,NA
"RFC1","PIAS3",NA,NA
"RFC1","PIAS4","4.2","5.24"
"RFC1","ZMIZ2",NA,NA
"RFC1","ZNF451",NA,NA
"RFC5","LAZSUL",NA,NA
"RFC5","NSMCE2",NA,NA
"RFC5","PIAS1",NA,NA
"RFC5","PIAS2",NA,NA
"RFC5","PIAS3",NA,NA
"RFC5","PIAS4",NA,NA
"RFC5","ZMIZ2","2.37","3"
"RFC5","ZNF451",NA,NA
"RFT1","LAZSUL",NA,NA
"RFT1","NSMCE2",NA,NA
"RFT1","PIAS1",NA,NA
"RFT1","PIAS2",NA,NA
"RFT1","PIAS3",NA,NA
"RFT1","PIAS4",NA,NA
"RFT1","ZMIZ2","3.26","3.09"
"RFT1","ZNF451",NA,NA
"RHBDD2","LAZSUL",NA,NA
"RHBDD2","NSMCE2",NA,NA
"RHBDD2","PIAS1",NA,NA
"RHBDD2","PIAS2",NA,NA
"RHBDD2","PIAS3",NA,NA
"RHBDD2","PIAS4",NA,NA
"RHBDD2","ZMIZ2","3.01","3.43"
"RHBDD2","ZNF451",NA,NA
"RICTOR","LAZSUL",NA,NA
"RICTOR","NSMCE2",NA,NA
"RICTOR","PIAS1",NA,NA
"RICTOR","PIAS2",NA,NA
"RICTOR","PIAS3",NA,NA
"RICTOR","PIAS4",NA,NA
"RICTOR","ZMIZ2","2.86","2"
"RICTOR","ZNF451",NA,NA
"RNF123","LAZSUL",NA,NA
"RNF123","NSMCE2",NA,NA
"RNF123","PIAS1",NA,NA
"RNF123","PIAS2",NA,NA
"RNF123","PIAS3",NA,NA
"RNF123","PIAS4",NA,NA
"RNF123","ZMIZ2","2.74","5.41"
"RNF123","ZNF451",NA,NA
"RNF149","LAZSUL",NA,NA
